                                                                                                                                                                                                                                Inflow, Water Elevation, Outflow
   178.66532898,  1335.18005371,   178.66532898
   178.70137024,  1335.18005371,   178.70137024
   178.73742676,  1335.18005371,   178.73742676
   178.77342224,  1335.18005371,   178.77342224
   178.80940247,  1335.18005371,   178.80940247
   178.84535217,  1335.18005371,   178.84535217
   178.88130188,  1335.18005371,   178.88130188
   178.91719055,  1335.18005371,   178.91719055
   178.95306396,  1335.18005371,   178.95306396
   178.98889160,  1335.18005371,   178.98889160
   179.02468872,  1335.18005371,   349.62365723
   179.06045532,  1335.18005371,   264.35992432
   179.09617615,  1335.18005371,   179.09617615
   179.13186646,  1335.18005371,   179.13186646
   179.16751099,  1335.18005371,   179.16751099
   179.20309448,  1335.18005371,   179.20309448
   179.23864746,  1335.18005371,   179.23864746
   179.27415466,  1335.18005371,   179.27415466
   179.30961609,  1335.18005371,   179.30961609
   179.34501648,  1335.18005371,   179.34501648
   179.38040161,  1335.18005371,   179.38040161
   179.41571045,  1335.18005371,   179.41571045
   179.45098877,  1335.18005371,   179.45098877
   179.48619080,  1335.18005371,   179.48619080
   179.52134705,  1335.18005371,   350.12030029
   179.55642700,  1335.18005371,   264.85589600
   179.59146118,  1335.18005371,   179.59146118
   179.62643433,  1335.18005371,   179.62643433
   179.66131592,  1335.18005371,   179.66131592
   179.69615173,  1335.18005371,   179.69615173
   179.73091125,  1335.18005371,   179.73091125
   179.76562500,  1335.18005371,   179.76562500
   179.80026245,  1335.18005371,   179.80026245
   179.83482361,  1335.18005371,   179.83482361
   179.86930847,  1335.18005371,   179.86930847
   179.90371704,  1335.18005371,   179.90371704
   179.93806458,  1335.18005371,   179.93806458
   179.97232056,  1335.18005371,   179.97232056
   180.00650024,  1335.18005371,   350.60546875
   180.04058838,  1335.18005371,   265.34005737
   180.07461548,  1335.18005371,   180.07461548
   180.10853577,  1335.18005371,   180.10853577
   180.14237976,  1335.18005371,   180.14237976
   180.17614746,  1335.18005371,   180.17614746
   180.20979309,  1335.18005371,   180.20979309
   180.24337769,  1335.18005371,   180.24337769
   180.27685547,  1335.18005371,   180.27685547
   180.31025696,  1335.18005371,   180.31025696
   180.34356689,  1335.18005371,   180.34356689
   180.37677002,  1335.18005371,   180.37677002
   180.40988159,  1335.18005371,   180.40988159
   180.44290161,  1335.18005371,   180.44290161
   180.47579956,  1335.18005371,   351.07476807
   180.50862122,  1335.18005371,   265.80810547
   180.54132080,  1335.18005371,   180.54132080
   180.57392883,  1335.18005371,   180.57392883
   180.60643005,  1335.18005371,   180.60643005
   180.63880920,  1335.18005371,   180.63880920
   180.67111206,  1335.18005371,   180.67111206
   180.70329285,  1335.18005371,   180.70329285
   180.73535156,  1335.18005371,   180.73535156
   180.76731873,  1335.18005371,   180.76731873
   180.79916382,  1335.18005371,   180.79916382
   180.83088684,  1335.18005371,   180.83088684
   180.86248779,  1335.18005371,   180.86248779
   180.89398193,  1335.18005371,   180.89398193
   180.92535400,  1335.18005371,   351.52429199
   180.95661926,  1335.18005371,   266.25610352
   180.98776245,  1335.18005371,   180.98776245
   181.01879883,  1335.18005371,   181.01879883
   181.04968262,  1335.18005371,   181.04968262
   181.08045959,  1335.18005371,   181.08045959
   181.11111450,  1335.18005371,   181.11111450
   181.14164734,  1335.18005371,   181.14164734
   181.17204285,  1335.18005371,   181.17204285
   181.20231628,  1335.18005371,   181.20231628
   181.23246765,  1335.18005371,   181.23246765
   181.26248169,  1335.18005371,   181.26248169
   181.29235840,  1335.18005371,   181.29235840
   181.32212830,  1335.18005371,   181.32212830
   181.35174561,  1335.18005371,   351.95068359
   181.38124084,  1335.18005371,   266.68072510
   181.41059875,  1335.18005371,   181.41059875
   181.43981934,  1335.18005371,   181.43981934
   181.46891785,  1335.18005371,   181.46891785
   181.49787903,  1335.18005371,   181.49787903
   181.52668762,  1335.18005371,   181.52668762
   181.55534363,  1335.18005371,   181.55534363
   181.58389282,  1335.18005371,   181.58389282
   181.61228943,  1335.18005371,   181.61228943
   181.64054871,  1335.18005371,   181.64054871
   181.66864014,  1335.18005371,   181.66864014
   181.69662476,  1335.18005371,   181.69662476
   181.72447205,  1335.18005371,   181.72447205
   181.75216675,  1335.18005371,   352.35113525
   181.77972412,  1335.18005371,   267.07919312
   181.80712891,  1335.18005371,   181.80712891
   181.83439636,  1335.18005371,   181.83439636
   181.86151123,  1335.18005371,   181.86151123
   181.88847351,  1335.18005371,   181.88847351
   181.91531372,  1335.18005371,   181.91531372
   181.94200134,  1335.18005371,   181.94200134
   181.96853638,  1335.18005371,   181.96853638
   181.99491882,  1335.18005371,   181.99491882
   182.02114868,  1335.18005371,   182.02114868
   182.04721069,  1335.18005371,   182.04721069
   182.07315063,  1335.18005371,   182.07315063
   182.09893799,  1335.18005371,   182.09893799
   182.12457275,  1335.18005371,   352.72351074
   182.15007019,  1335.18005371,   267.44955444
   182.17541504,  1335.18005371,   182.17541504
   182.20060730,  1335.18005371,   182.20060730
   182.22564697,  1335.18005371,   182.22564697
   182.25051880,  1335.18005371,   182.25051880
   182.27525330,  1335.18005371,   182.27525330
   182.29981995,  1335.18005371,   182.29981995
   182.32423401,  1335.18005371,   182.32423401
   182.34851074,  1335.18005371,   182.34851074
   182.37261963,  1335.18005371,   182.37261963
   182.39659119,  1335.18005371,   182.39659119
   182.42039490,  1335.18005371,   182.42039490
   182.44404602,  1335.18005371,   182.44404602
   182.46752930,  1335.18005371,   353.06646729
   182.49087524,  1335.18005371,   267.79034424
   182.51406860,  1335.18005371,   182.51406860
   182.53709412,  1335.18005371,   182.53709412
   182.55998230,  1335.18005371,   182.55998230
   182.58270264,  1335.18005371,   182.58270264
   182.60527039,  1335.18005371,   182.60527039
   182.62768555,  1335.18005371,   182.62768555
   182.64994812,  1335.18005371,   182.64994812
   182.67205811,  1335.18005371,   182.67205811
   182.69401550,  1335.18005371,   182.69401550
   182.71582031,  1335.18005371,   182.71582031
   182.73745728,  1335.18005371,   182.73745728
   182.75894165,  1335.18005371,   182.75894165
   182.78027344,  1335.18005371,   353.37921143
   182.80145264,  1335.18005371,   268.10092163
   182.82247925,  1335.18005371,   182.82247925
   182.84333801,  1335.18005371,   182.84333801
   182.86405945,  1335.18005371,   182.86405945
   182.88462830,  1335.18005371,   182.88462830
   182.90502930,  1335.18005371,   182.90502930
   182.92527771,  1335.18005371,   182.92527771
   182.94537354,  1335.18005371,   182.94537354
   182.96531677,  1335.18005371,   182.96531677
   182.98510742,  1335.18005371,   182.98510742
   183.00474548,  1335.18005371,   183.00474548
   183.02423096,  1335.18005371,   183.02423096
   183.04356384,  1335.18005371,   183.04356384
   183.06274414,  1335.18005371,   353.66168213
   183.08177185,  1335.18005371,   268.38125610
   183.10064697,  1335.18005371,   183.10064697
   183.11935425,  1335.18005371,   183.11935425
   183.13792419,  1335.18005371,   183.13792419
   183.15635681,  1335.18005371,   183.15635681
   183.17462158,  1335.18005371,   183.17462158
   183.19273376,  1335.18005371,   183.19273376
   183.21069336,  1335.18005371,   183.21069336
   183.22851562,  1335.18005371,   183.22851562
   183.24618530,  1335.18005371,   183.24618530
   183.26370239,  1335.18005371,   183.26370239
   183.28106689,  1335.18005371,   183.28106689
   183.29827881,  1335.18005371,   183.29827881
   183.31536865,  1335.18005371,   353.91430664
   183.33230591,  1335.18005371,   268.63177490
   183.34907532,  1335.18005371,   183.34907532
   183.36570740,  1335.18005371,   183.36570740
   183.38218689,  1335.18005371,   183.38218689
   183.39851379,  1335.18005371,   183.39851379
   183.41470337,  1335.18005371,   183.41470337
   183.43074036,  1335.18005371,   183.43074036
   183.44664001,  1335.18005371,   183.44664001
   183.46238708,  1335.18005371,   183.46238708
   183.47801208,  1335.18005371,   183.47801208
   183.49348450,  1335.18005371,   183.49348450
   183.50881958,  1335.18005371,   183.50881958
   183.52400208,  1335.18005371,   354.12295532
   183.53903198,  1335.18005371,   268.83850098
   183.55393982,  1335.18005371,   183.55393982
   183.56869507,  1335.18005371,   183.56869507
   183.58331299,  1335.18005371,   183.58331299
   183.59780884,  1335.18005371,   183.59780884
   183.61215210,  1335.18005371,   183.61215210
   183.62635803,  1335.18005371,   183.62635803
   183.64042664,  1335.18005371,   183.64042664
   183.65435791,  1335.18005371,   183.65435791
   183.66818237,  1335.18005371,   183.66818237
   183.68183899,  1335.18005371,   183.68183899
   183.69535828,  1335.18005371,   183.69535828
   183.70874023,  1335.18005371,   354.30767822
   183.72198486,  1335.18005371,   269.02145386
   183.73509216,  1335.18005371,   183.73509216
   183.74807739,  1335.18005371,   183.74807739
   183.76094055,  1335.18005371,   183.76094055
   183.77368164,  1335.18005371,   183.77368164
   183.78628540,  1335.18005371,   183.78628540
   183.79875183,  1335.18005371,   183.79875183
   183.81108093,  1335.18005371,   183.81108093
   183.82328796,  1335.18005371,   183.82328796
   183.83535767,  1335.18005371,   183.83535767
   183.84730530,  1335.18005371,   183.84730530
   183.85913086,  1335.18005371,   183.85913086
   183.87083435,  1335.18005371,   354.46978760
   183.88240051,  1335.18005371,   269.18188477
   183.89382935,  1335.18005371,   183.89382935
   183.90515137,  1335.18005371,   183.90515137
   183.91635132,  1335.18005371,   183.91635132
   183.92741394,  1335.18005371,   183.92741394
   183.93835449,  1335.18005371,   183.93835449
   183.94918823,  1335.18005371,   183.94918823
   183.95988464,  1335.18005371,   183.95988464
   183.97045898,  1335.18005371,   183.97045898
   183.98092651,  1335.18005371,   183.98092651
   183.99127197,  1335.18005371,   183.99127197
   184.00151062,  1335.18005371,   184.00151062
   184.01162720,  1335.18005371,   354.61059570
   184.02162170,  1335.18005371,   269.32110596
   184.03150940,  1335.18005371,   184.03150940
   184.04129028,  1335.18005371,   184.04129028
   184.05091858,  1335.18005371,   184.05091858
   184.06044006,  1335.18005371,   184.06044006
   184.06985474,  1335.18005371,   184.06985474
   184.07916260,  1335.18005371,   184.07916260
   184.08836365,  1335.18005371,   184.08836365
   184.09744263,  1335.18005371,   184.09744263
   184.10643005,  1335.18005371,   184.10643005
   184.11529541,  1335.18005371,   184.11529541
   184.12405396,  1335.18005371,   184.12405396
   184.13270569,  1335.18005371,   354.73165894
   184.14123535,  1335.18005371,   269.44070435
   184.14967346,  1335.18005371,   184.14967346
   184.15798950,  1335.18005371,   184.15798950
   184.16619873,  1335.18005371,   184.16619873
   184.17433167,  1335.18005371,   184.17433167
   184.18232727,  1335.18005371,   184.18232727
   184.19024658,  1335.18005371,   184.19024658
   184.19804382,  1335.18005371,   184.19804382
   184.20574951,  1335.18005371,   184.20574951
   184.21336365,  1335.18005371,   184.21336365
   184.22084045,  1335.18005371,   184.22084045
   184.22822571,  1335.18005371,   184.22822571
   184.23551941,  1335.18005371,   354.83447266
   184.24270630,  1335.18005371,   269.54217529
   184.24981689,  1335.18005371,   184.24981689
   184.25682068,  1335.18005371,   184.25682068
   184.26370239,  1335.18005371,   184.26370239
   184.27050781,  1335.18005371,   184.27050781
   184.27720642,  1335.18005371,   184.27720642
   184.28382874,  1335.18005371,   184.28382874
   184.29035950,  1335.18005371,   184.29035950
   184.29678345,  1335.18005371,   184.29678345
   184.30311584,  1335.18005371,   184.30311584
   184.30935669,  1335.18005371,   184.30935669
   184.31553650,  1335.18005371,   184.31553650
   184.32159424,  1335.18005371,   354.92053223
   184.32756042,  1335.18005371,   269.62704468
   184.33343506,  1335.18005371,   184.33343506
   184.33921814,  1335.18005371,   184.33921814
   184.34490967,  1335.18005371,   184.34490967
   184.35054016,  1335.18005371,   184.35054016
   184.35604858,  1335.18005371,   184.35604858
   184.36149597,  1335.18005371,   184.36149597
   184.36683655,  1335.18005371,   184.36683655
   184.37210083,  1335.18005371,   184.37210083
   184.37727356,  1335.18005371,   184.37727356
   184.38235474,  1335.18005371,   184.38235474
   184.38735962,  1335.18005371,   184.38735962
   184.39228821,  1335.18005371,   354.99124146
   184.39714050,  1335.18005371,   269.69662476
   184.40190125,  1335.18005371,   184.40190125
   184.40658569,  1335.18005371,   184.40658569
   184.41117859,  1335.18005371,   184.41117859
   184.41571045,  1335.18005371,   184.41571045
   184.42015076,  1335.18005371,   184.42015076
   184.42449951,  1335.18005371,   184.42449951
   184.42877197,  1335.18005371,   184.42877197
   184.43296814,  1335.18005371,   184.43296814
   184.43711853,  1335.18005371,   184.43711853
   184.44117737,  1335.18005371,   184.44117737
   184.44514465,  1335.18005371,   184.44514465
   184.44903564,  1335.18005371,   355.04797363
   184.45286560,  1335.18005371,   269.75234985
   184.45660400,  1335.18005371,   184.45660400
   184.46028137,  1335.18005371,   184.46028137
   184.46388245,  1335.18005371,   184.46388245
   184.46740723,  1335.18005371,   184.46740723
   184.47088623,  1335.18005371,   184.47088623
   184.47424316,  1335.18005371,   184.47424316
   184.47753906,  1335.18005371,   184.47753906
   184.48075867,  1335.18005371,   184.48075867
   184.48393250,  1335.18005371,   184.48393250
   184.48703003,  1335.18005371,   184.48703003
   184.49003601,  1335.18005371,   184.49003601
   184.49298096,  1335.18005371,   355.09191895
   184.49586487,  1335.18005371,   269.79534912
   184.49867249,  1335.18005371,   184.49867249
   184.50141907,  1335.18005371,   184.50141907
   184.50408936,  1335.18005371,   184.50408936
   184.50668335,  1335.18005371,   184.50668335
   184.50923157,  1335.18005371,   184.50923157
   184.51171875,  1335.18005371,   184.51171875
   184.51411438,  1335.18005371,   184.51411438
   184.51643372,  1335.18005371,   184.51643372
   184.51869202,  1335.18005371,   184.51869202
   184.52088928,  1335.18005371,   184.52088928
   184.52304077,  1335.18005371,   184.52304077
   184.52511597,  1335.18005371,   355.12408447
   184.52711487,  1335.18005371,   269.82659912
   184.52905273,  1335.18005371,   184.52905273
   184.53092957,  1335.18005371,   184.53092957
   184.53276062,  1335.18005371,   184.53276062
   184.53450012,  1335.18005371,   184.53450012
   184.53620911,  1335.18005371,   184.53620911
   184.53782654,  1335.18005371,   184.53782654
   184.53938293,  1335.18005371,   184.53938293
   184.54089355,  1335.18005371,   184.54089355
   184.54232788,  1335.18005371,   184.54232788
   184.54370117,  1335.18005371,   184.54370117
   184.54501343,  1335.18005371,   184.54501343
   184.54626465,  1335.18005371,   355.14520264
   184.54747009,  1335.18005371,   269.84695435
   184.54859924,  1335.18005371,   184.54859924
   184.54966736,  1335.18005371,   184.54966736
   184.55067444,  1335.18005371,   184.55067444
   184.55163574,  1335.18005371,   184.55163574
   184.55252075,  1335.18005371,   184.55252075
   184.55334473,  1335.18005371,   184.55334473
   184.55412292,  1335.18005371,   184.55412292
   184.55484009,  1335.18005371,   184.55484009
   184.55551147,  1335.18005371,   184.55551147
   184.55610657,  1335.18005371,   184.55610657
   184.55665588,  1335.18005371,   184.55665588
   184.55714417,  1335.18005371,   355.15609741
   184.55757141,  1335.18005371,   269.85705566
   184.55793762,  1335.18005371,   184.55793762
   184.55824280,  1335.18005371,   184.55824280
   184.55848694,  1335.18005371,   184.55848694
   184.55868530,  1335.18005371,   184.55868530
   184.55883789,  1335.18005371,   184.55883789
   184.55894470,  1335.18005371,   184.55894470
   184.55897522,  1335.18005371,   184.55897522
   184.55894470,  1335.18005371,   184.55894470
   184.55885315,  1335.18005371,   184.55885315
   184.55871582,  1335.18005371,   184.55871582
   184.55853271,  1335.18005371,   184.55853271
   184.55827332,  1335.18005371,   355.15722656
   184.55795288,  1335.18005371,   269.85742188
   184.55758667,  1335.18005371,   184.55758667
   184.55715942,  1335.18005371,   184.55715942
   184.55670166,  1335.18005371,   184.55670166
   184.55616760,  1335.18005371,   184.55616760
   184.55560303,  1335.18005371,   184.55560303
   184.55496216,  1335.18005371,   184.55496216
   184.55426025,  1335.18005371,   184.55426025
   184.55351257,  1335.18005371,   184.55351257
   184.55271912,  1335.18005371,   184.55271912
   184.55186462,  1335.18005371,   184.55186462
   184.55096436,  1335.18005371,   184.55096436
   184.55000305,  1335.18005371,   355.14895630
   184.54898071,  1335.18005371,   269.84844971
   184.54791260,  1335.18005371,   184.54791260
   184.54681396,  1335.18005371,   184.54681396
   184.54563904,  1335.18005371,   184.54563904
   184.54441833,  1335.18005371,   184.54441833
   184.54313660,  1335.18005371,   184.54313660
   184.54180908,  1335.18005371,   184.54180908
   184.54043579,  1335.18005371,   184.54043579
   184.53900146,  1335.18005371,   184.53900146
   184.53752136,  1335.18005371,   184.53752136
   184.53599548,  1335.18005371,   184.53599548
   184.53440857,  1335.18005371,   184.53440857
   184.53277588,  1335.18005371,   355.13171387
   184.53109741,  1335.18005371,   269.83056641
   184.52935791,  1335.18005371,   184.52935791
   184.52755737,  1335.18005371,   184.52755737
   184.52571106,  1335.18005371,   184.52571106
   184.52381897,  1335.18005371,   184.52381897
   184.52186584,  1335.18005371,   184.52186584
   184.51985168,  1335.18005371,   184.51985168
   184.51782227,  1335.18005371,   184.51782227
   184.51571655,  1335.18005371,   184.51571655
   184.51358032,  1335.18005371,   184.51358032
   184.51139832,  1335.18005371,   184.51139832
   184.50914001,  1335.18005371,   184.50914001
   184.50683594,  1335.18005371,   355.10577393
   184.50451660,  1335.18005371,   269.80398560
   184.50212097,  1335.18005371,   184.50212097
   184.49966431,  1335.18005371,   184.49966431
   184.49717712,  1335.18005371,   184.49717712
   184.49462891,  1335.18005371,   184.49462891
   184.49203491,  1335.18005371,   184.49203491
   184.48939514,  1335.18005371,   184.48939514
   184.48672485,  1335.18005371,   184.48672485
   184.48399353,  1335.18005371,   184.48399353
   184.48120117,  1335.18005371,   184.48120117
   184.47836304,  1335.18005371,   184.47836304
   184.47547913,  1335.18005371,   184.47547913
   184.47254944,  1335.18005371,   355.07150269
   184.46957397,  1335.18005371,   269.76904297
   184.46655273,  1335.18005371,   184.46655273
   184.46347046,  1335.18005371,   184.46347046
   184.46032715,  1335.18005371,   184.46032715
   184.45713806,  1335.18005371,   184.45713806
   184.45391846,  1335.18005371,   184.45391846
   184.45063782,  1335.18005371,   184.45063782
   184.44729614,  1335.18005371,   184.44729614
   184.44393921,  1335.18005371,   184.44393921
   184.44052124,  1335.18005371,   184.44052124
   184.43704224,  1335.18005371,   184.43704224
   184.43351746,  1335.18005371,   184.43351746
   184.42996216,  1335.18005371,   184.42996216
   184.42636108,  1335.18005371,   184.42636108
   184.42269897,  1335.18005371,   184.42269897
   184.41899109,  1335.18005371,   184.41899109
   184.41523743,  1335.18005371,   355.01419067
   184.41143799,  1335.18005371,   184.41143799
   184.40759277,  1335.18005371,   184.40759277
   184.40370178,  1335.18005371,   184.40370178
   184.39976501,  1335.18005371,   184.39976501
   184.39578247,  1335.18005371,   184.39578247
   184.39175415,  1335.18005371,   184.39175415
   184.38769531,  1335.18005371,   184.38769531
   184.38357544,  1335.18005371,   184.38357544
   184.37940979,  1335.18005371,   184.37940979
   184.37521362,  1335.18005371,   184.37521362
   184.37098694,  1335.18005371,   184.37098694
   184.36669922,  1335.18005371,   184.36669922
   184.36236572,  1335.18005371,   184.36236572
   184.35797119,  1335.18005371,   184.35797119
   184.35353088,  1335.18005371,   354.95248413
   184.34906006,  1335.18005371,   184.34906006
   184.34454346,  1335.18005371,   184.34454346
   184.33999634,  1335.18005371,   184.33999634
   184.33538818,  1335.18005371,   184.33538818
   184.33074951,  1335.18005371,   184.33074951
   184.32606506,  1335.18005371,   184.32606506
   184.32131958,  1335.18005371,   184.32131958
   184.31655884,  1335.18005371,   184.31655884
   184.31172180,  1335.18005371,   184.31172180
   184.30685425,  1335.18005371,   184.30685425
   184.30195618,  1335.18005371,   184.30195618
   184.29699707,  1335.18005371,   184.29699707
   184.29200745,  1335.18005371,   184.29200745
   184.28695679,  1335.18005371,   184.28695679
   184.28187561,  1335.18005371,   354.88082886
   184.27676392,  1335.18005371,   184.27676392
   184.27160645,  1335.18005371,   184.27160645
   184.26640320,  1335.18005371,   184.26640320
   184.26115417,  1335.18005371,   184.26115417
   184.25587463,  1335.18005371,   184.25587463
   184.25054932,  1335.18005371,   184.25054932
   184.24519348,  1335.18005371,   184.24519348
   184.23979187,  1335.18005371,   184.23979187
   184.23432922,  1335.18005371,   184.23432922
   184.22885132,  1335.18005371,   184.22885132
   184.22332764,  1335.18005371,   184.22332764
   184.21775818,  1335.18005371,   184.21775818
   184.21214294,  1335.18005371,   184.21214294
   184.20648193,  1335.18005371,   184.20648193
   184.20079041,  1335.18005371,   354.79974365
   184.19506836,  1335.18005371,   184.19506836
   184.18930054,  1335.18005371,   184.18930054
   184.18348694,  1335.18005371,   184.18348694
   184.17764282,  1335.18005371,   184.17764282
   184.17175293,  1335.18005371,   184.17175293
   184.16583252,  1335.18005371,   184.16583252
   184.15985107,  1335.18005371,   184.15985107
   184.15386963,  1335.18005371,   184.15386963
   184.14784241,  1335.18005371,   184.14784241
   184.14176941,  1335.18005371,   184.14176941
   184.13566589,  1335.18005371,   184.13566589
   184.12951660,  1335.18005371,   184.12951660
   184.12333679,  1335.18005371,   184.12333679
   184.11711121,  1335.18005371,   184.11711121
   184.11085510,  1335.18005371,   354.70980835
   184.10456848,  1335.18005371,   184.10456848
   184.09823608,  1335.18005371,   184.09823608
   184.09187317,  1335.18005371,   184.09187317
   184.08546448,  1335.18005371,   184.08546448
   184.07902527,  1335.18005371,   184.07902527
   184.07255554,  1335.18005371,   184.07255554
   184.06605530,  1335.18005371,   184.06605530
   184.05950928,  1335.18005371,   184.05950928
   184.05293274,  1335.18005371,   184.05293274
   184.04632568,  1335.18005371,   184.04632568
   184.03967285,  1335.18005371,   184.03967285
   184.03300476,  1335.18005371,   184.03300476
   184.02629089,  1335.18005371,   184.02629089
   184.01954651,  1335.18005371,   184.01954651
   184.01275635,  1335.18005371,   354.61169434
   184.00595093,  1335.18005371,   184.00595093
   183.99911499,  1335.18005371,   183.99911499
   183.99224854,  1335.18005371,   183.99224854
   183.98533630,  1335.18005371,   183.98533630
   183.97839355,  1335.18005371,   183.97839355
   183.97140503,  1335.18005371,   183.97140503
   183.96441650,  1335.18005371,   183.96441650
   183.95736694,  1335.18005371,   183.95736694
   183.95030212,  1335.18005371,   183.95030212
   183.94320679,  1335.18005371,   183.94320679
   183.93608093,  1335.18005371,   183.93608093
   183.92892456,  1335.18005371,   183.92892456
   183.92173767,  1335.18005371,   183.92173767
   183.91450500,  1335.18005371,   183.91450500
   183.90724182,  1335.18005371,   354.50619507
   183.89994812,  1335.18005371,   183.89994812
   183.89263916,  1335.18005371,   183.89263916
   183.88529968,  1335.18005371,   183.88529968
   183.87794495,  1335.18005371,   183.87794495
   183.87055969,  1335.18005371,   183.87055969
   183.86314392,  1335.18005371,   183.86314392
   183.85568237,  1335.18005371,   183.85568237
   183.84820557,  1335.18005371,   183.84820557
   183.84069824,  1335.18005371,   183.84069824
   183.83317566,  1335.18005371,   183.83317566
   183.82560730,  1335.18005371,   183.82560730
   183.81800842,  1335.18005371,   183.81800842
   183.81037903,  1335.18005371,   183.81037903
   183.80273438,  1335.18005371,   183.80273438
   183.79505920,  1335.18005371,   354.39401245
   183.78735352,  1335.18005371,   183.78735352
   183.77963257,  1335.18005371,   183.77963257
   183.77188110,  1335.18005371,   183.77188110
   183.76409912,  1335.18005371,   183.76409912
   183.75627136,  1335.18005371,   183.75627136
   183.74847412,  1335.18005371,   183.74847412
   183.74058533,  1335.18005371,   183.74058533
   183.73272705,  1335.18005371,   183.73272705
   183.72482300,  1335.18005371,   183.72482300
   183.71690369,  1335.18005371,   183.71690369
   183.70893860,  1335.18005371,   183.70893860
   183.70094299,  1335.18005371,   183.70094299
   183.69293213,  1335.18005371,   183.69293213
   183.68490601,  1335.18005371,   183.68490601
   183.67684937,  1335.18005371,   354.27581787
   183.66877747,  1335.18005371,   183.66877747
   183.66069031,  1335.18005371,   183.66069031
   183.65257263,  1335.18005371,   183.65257263
   183.64443970,  1335.18005371,   183.64443970
   183.63627625,  1335.18005371,   183.63627625
   183.62808228,  1335.18005371,   183.62808228
   183.61988831,  1335.18005371,   183.61988831
   183.61166382,  1335.18005371,   183.61166382
   183.60340881,  1335.18005371,   183.60340881
   183.59513855,  1335.18005371,   183.59513855
   183.58685303,  1335.18005371,   183.58685303
   183.57852173,  1335.18005371,   183.57852173
   183.57019043,  1335.18005371,   183.57019043
   183.56182861,  1335.18005371,   183.56182861
   183.55343628,  1335.18005371,   354.15240479
   183.54504395,  1335.18005371,   183.54504395
   183.53662109,  1335.18005371,   183.53662109
   183.52818298,  1335.18005371,   183.52818298
   183.51972961,  1335.18005371,   183.51972961
   183.51124573,  1335.18005371,   183.51124573
   183.50274658,  1335.18005371,   183.50274658
   183.49423218,  1335.18005371,   183.49423218
   183.48568726,  1335.18005371,   183.48568726
   183.47711182,  1335.18005371,   183.47711182
   183.46853638,  1335.18005371,   183.46853638
   183.45994568,  1335.18005371,   183.45994568
   183.45133972,  1335.18005371,   183.45133972
   183.44271851,  1335.18005371,   183.44271851
   183.43406677,  1335.18005371,   183.43406677
   183.42541504,  1335.18005371,   354.02435303
   183.41673279,  1335.18005371,   183.41673279
   183.40803528,  1335.18005371,   183.40803528
   183.39930725,  1335.18005371,   183.39930725
   183.39059448,  1335.18005371,   183.39059448
   183.38185120,  1335.18005371,   183.38185120
   183.37307739,  1335.18005371,   183.37307739
   183.36430359,  1335.18005371,   183.36430359
   183.35551453,  1335.18005371,   183.35551453
   183.34667969,  1335.18005371,   183.34667969
   183.33784485,  1335.18005371,   183.33784485
   183.32899475,  1335.18005371,   183.32899475
   183.32012939,  1335.18005371,   183.32012939
   183.31124878,  1335.18005371,   183.31124878
   183.30235291,  1335.18005371,   183.30235291
   183.29345703,  1335.18005371,   353.89239502
   183.28451538,  1335.18005371,   183.28451538
   183.27558899,  1335.18005371,   183.27558899
   183.26663208,  1335.18005371,   183.26663208
   183.25767517,  1335.18005371,   183.25767517
   183.24868774,  1335.18005371,   183.24868774
   183.23970032,  1335.18005371,   183.23970032
   183.23068237,  1335.18005371,   183.23068237
   183.22164917,  1335.18005371,   183.22164917
   183.21260071,  1335.18005371,   183.21260071
   183.20355225,  1335.18005371,   183.20355225
   183.19448853,  1335.18005371,   183.19448853
   183.18540955,  1335.18005371,   183.18540955
   183.17631531,  1335.18005371,   183.17631531
   183.16722107,  1335.18005371,   183.16722107
   183.15808105,  1335.18005371,   353.75701904
   183.14894104,  1335.18005371,   183.14894104
   183.13980103,  1335.18005371,   183.13980103
   183.13064575,  1335.18005371,   183.13064575
   183.12149048,  1335.18005371,   183.12149048
   183.11231995,  1335.18005371,   183.11231995
   183.10311890,  1335.18005371,   183.10311890
   183.09391785,  1335.18005371,   183.09391785
   183.08470154,  1335.18005371,   183.08470154
   183.07548523,  1335.18005371,   183.07548523
   183.06626892,  1335.18005371,   183.06626892
   183.05703735,  1335.18005371,   183.05703735
   183.04777527,  1335.18005371,   183.04777527
   183.03851318,  1335.18005371,   183.03851318
   183.02925110,  1335.18005371,   183.02925110
   183.01997375,  1335.18005371,   353.61892700
   183.01069641,  1335.18005371,   183.01069641
   183.00137329,  1335.18005371,   183.00137329
   182.99206543,  1335.18005371,   182.99206543
   182.98274231,  1335.18005371,   182.98274231
   182.97340393,  1335.18005371,   182.97340393
   182.96408081,  1335.18005371,   182.96408081
   182.95472717,  1335.18005371,   182.95472717
   182.94538879,  1335.18005371,   182.94538879
   182.93603516,  1335.18005371,   182.93603516
   182.92666626,  1335.18005371,   182.92666626
   182.91729736,  1335.18005371,   182.91729736
   182.90789795,  1335.18005371,   182.90789795
   182.89851379,  1335.18005371,   182.89851379
   182.88911438,  1335.18005371,   182.88911438
   182.87971497,  1335.18005371,   353.47866821
   182.87028503,  1335.18005371,   182.87028503
   182.86088562,  1335.18005371,   182.86088562
   182.85147095,  1335.18005371,   182.85147095
   182.84204102,  1335.18005371,   182.84204102
   182.83258057,  1335.18005371,   182.83258057
   182.82313538,  1335.18005371,   182.82313538
   182.81370544,  1335.18005371,   182.81370544
   182.80424500,  1335.18005371,   182.80424500
